employee_id,employee_name,hire_date,branch_id,coach,target_ratio,rate,status,termination_date,termination_reason,employee_type,labour_category,partner
11609,Valerie Newman,1996-05-01,1-10,Unknown,0,105,Terminated,1997-12-01,,Permanent - Salary,Engineering & Technical,0
11610,Miguel Jordan,2005-04-01,1-20,Unknown,100,185,Terminated,2017-11-01,,Subcontractors,Project Management & Consulting,0
11611,Jodi Richardson,1997-09-01,1-70,Unknown,0,75,Terminated,1998-09-01,,Permanent - Salary,Administration Finance & HR,0
11612,Christina Higgins,1997-07-01,1-70,Unknown,0,55,Terminated,1997-12-01,,Permanent - Salary,Engineering & Technical,0
11613,Lauren Vincent,1994-03-01,1-10,Kelli Stewart,0,285,Terminated,2010-03-01,,Permanent - Salary,Engineering & Technical,0
11614,Linda Smith,1995-04-01,1-10,Unknown,0,60,Terminated,1996-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
11615,Brandon Perez,1999-12-01,1-10,Unknown,0,-10,Terminated,2002-12-01,,Permanent - Salary,Administration Finance & HR,0
11616,Tamara Gallegos,1997-08-01,1-40,Unknown,0,50,Terminated,2001-01-01,,Permanent - Salary,Engineering & Technical,0
11617,Stephanie Vasquez,2009-02-01,1-40,Unknown,0,215,Terminated,2009-08-01,,Permanent - Salary,Engineering & Technical,0
11618,Anna Allen,1994-04-01,1-70,Unknown,0,125,Terminated,1998-09-01,,Permanent - Salary,Engineering & Technical,0
11619,Barbara Gomez,1995-02-01,1-60,Unknown,0,65,Terminated,1997-12-01,,Permanent - Salary,Engineering & Technical,0
11620,Heather James,2012-10-01,1-20,Eugene Marshall,0,100,Terminated,2012-10-01,,Permanent - Salary,Administration Finance & HR,0
11621,Thomas Burke,2002-11-01,1-70,Unknown,0,100,Terminated,2003-07-01,,Permanent - Salary,Engineering & Technical,0
11622,Oscar Williams,2002-11-01,1-60,Unknown,0,145,Terminated,2003-06-01,,Permanent - Salary,Engineering & Technical,0
11623,Dr. Christopher Black III,2001-01-01,1-40,Unknown,0,75,Terminated,2001-02-01,,Permanent - Salary,Field Surveying & Geomatics,0
11624,Carolyn Gould,1995-04-01,1-60,Unknown,0,135,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11625,Melanie Church,1996-06-01,1-10,Unknown,0,55,Terminated,2000-11-01,,Permanent - Salary,Administration Finance & HR,0
11626,Hannah Long,1997-03-01,1-10,Unknown,0,45,Terminated,2000-11-01,,Permanent - Salary,Administration Finance & HR,0
11627,Dustin Scott,1996-01-01,1-60,Unknown,0,80,Terminated,1997-03-01,,Permanent - Salary,Administration Finance & HR,0
11628,Victoria Rodriguez,1997-08-01,1-10,Unknown,0,45,Terminated,2002-12-01,,Permanent - Salary,Administration Finance & HR,0
11629,Kelli Hicks,1998-08-01,1-40,Unknown,0,60,Terminated,1998-09-01,,Permanent - Salary,Field Surveying & Geomatics,0
11630,Daniel Jones,,1-70,Unknown,0,300,Terminated,2011-11-01,,Subcontractors,Engineering & Technical,0
11631,Hannah Parks,1994-02-01,1-60,Unknown,0,75,Terminated,1997-03-01,,Permanent - Salary,Engineering & Technical,0
11632,Patrick Dodson,1993-06-01,1-10,Unknown,0,110,Terminated,2000-11-01,,Permanent - Salary,Landscape Architecture,0
11633,Martha Reyes,2001-08-01,1-10,Unknown,0,45,Terminated,2001-09-01,,Permanent - Salary,Engineering & Technical,0
11634,Amanda Cannon,2003-01-01,1-40,Unknown,0,130,Terminated,2006-06-01,,Permanent - Salary,Engineering & Technical,0
11635,Cynthia Lee,1996-10-01,1-60,Unknown,0,60,Terminated,1997-12-01,,Permanent - Salary,Administration Finance & HR,0
11636,Stephanie Manning,2004-09-01,1-60,Unknown,0,45,Terminated,2004-12-01,,Permanent - Salary,Engineering & Technical,0
11637,Michelle Ellis,2004-01-01,1-70,Christian Chan,0,170,Terminated,2005-05-01,,Permanent - Salary,Engineering & Technical,0
11638,Eric Gay,2007-11-01,1-40,Unknown,0,145,Terminated,2008-08-01,,Permanent - Salary,Engineering & Technical,0
11639,John Price,2000-07-01,1-60,Unknown,0,120,Terminated,2001-08-01,,Permanent - Salary,Engineering & Technical,0
11640,John Ramirez,1999-11-01,1-10,Unknown,0,85,Terminated,2001-03-01,,Permanent - Salary,Administration Finance & HR,0
11641,Pamela Chandler,2005-08-01,1-60,Unknown,0,65,Terminated,2005-12-01,,Permanent - Salary,Engineering & Technical,0
11642,Diana Peterson,2004-09-01,1-60,Unknown,0,30,Terminated,2004-12-01,,Permanent - Salary,Engineering & Technical,0
11643,Barbara Meyers,2004-05-01,1-10,Unknown,0,65,Terminated,2004-11-01,,Permanent - Salary,Engineering & Technical,0
11644,Lauren Travis,1995-06-01,1-10,Kelli Stewart,0,195,Terminated,2006-08-01,,Permanent - Salary,Engineering & Technical,1
11645,Amy Mckay,2008-05-01,1-60,Unknown,0,55,Terminated,2007-05-01,,Permanent - Salary,Engineering & Technical,0
11646,Edward Lee,1999-03-01,1-40,Unknown,0,65,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11647,Walter Burke,1999-05-01,1-40,Unknown,0,65,Terminated,2000-11-01,,Permanent - Salary,Field Surveying & Geomatics,0
11648,Courtney Scott,2006-01-01,1-20,Meredith Jones,0,80,Terminated,2008-03-01,,Permanent - Salary,Administration Finance & HR,0
11649,Hannah Haley,2002-08-01,1-40,Unknown,0,200,Terminated,2004-01-01,,Permanent - Salary,Engineering & Technical,0
11650,Christine Alexander,2011-09-01,1-60,Marcia Haynes DDS,90,90,Terminated,2011-12-01,,Permanent - Salary,Engineering & Technical,0
11651,Charles Meyer,2007-08-01,1-60,Francis Ford,0,120,Terminated,2009-09-01,,Permanent - Salary,Administration Finance & HR,0
11652,Stacey Frank,2007-08-01,1-60,Unknown,0,100,Terminated,2008-11-01,,Permanent - Salary,Administration Finance & HR,0
11653,April Jones,1997-10-01,1-40,Unknown,0,35,Terminated,1997-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
11654,Maria Thompson,1994-09-01,1-60,Unknown,0,150,Terminated,1997-08-01,,Permanent - Salary,Planning,0
11655,Fred Foster,1999-05-01,1-40,Unknown,0,90,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11656,Daniel Morris,1998-09-01,1-70,Unknown,0,110,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11657,Francis Gonzalez,2004-10-01,1-40,Carol Jackson,0,280,Terminated,2008-10-01,,Permanent - Salary,Engineering & Technical,0
11658,Mrs. Amy Mcguire,1995-05-01,1-70,Unknown,0,30,Terminated,2000-11-01,,Permanent - Salary,Administration Finance & HR,0
11659,Robert Bailey,2003-06-01,1-40,Carol Jackson,0,145,Terminated,2005-10-01,,Permanent - Salary,Engineering & Technical,0
11660,Matthew Rivera,1995-09-01,1-10,Unknown,0,70,Terminated,1997-12-01,,Permanent - Salary,Engineering & Technical,0
11661,Andrew Ramirez,2007-05-01,1-80,Unknown,0,60,Terminated,2007-05-01,,Permanent - Salary,Landscape Architecture,0
11662,Richard Espinoza,2012-05-01,1-40,Ashley Liu,0,125,Terminated,2012-08-01,,Permanent - Salary,Engineering & Technical,0
11663,Scott Lambert,2008-05-01,1-40,Unknown,0,110,Terminated,2008-05-01,,Permanent - Salary,Engineering & Technical,0
11664,Rachel Payne,1998-02-01,1-10,Unknown,0,45,Terminated,2000-11-01,,Permanent - Salary,Administration Finance & HR,0
11665,Kendra Smith,2003-09-01,1-60,Unknown,0,80,Terminated,2003-12-01,,Permanent - Salary,Engineering & Technical,0
11666,Amanda Yates,2001-10-01,1-00,Unknown,0,80,Terminated,2002-12-01,,Permanent - Salary,Communications IT & Design,0
11667,Joseph Henderson,2003-09-01,1-70,Christian Chan,0,160,Terminated,2005-07-01,,Permanent - Salary,Engineering & Technical,0
11668,Sandra Dominguez,1992-12-01,1-00,Unknown,0,45,Terminated,2000-11-01,,Permanent - Salary,Administration Finance & HR,0
11669,Christopher Nelson,2003-05-01,1-40,Unknown,0,70,Terminated,2003-05-01,,Permanent - Salary,Administration Finance & HR,0
11670,Michael Howard,2004-09-01,1-70,Unknown,0,195,Terminated,2009-10-01,,Permanent - Salary,Engineering & Technical,0
11671,Patrick Thomas,2005-08-01,1-80,Unknown,0,35,Terminated,2005-09-01,,Permanent - Salary,Administration Finance & HR,0
11672,Jade Hart,1995-04-01,1-40,Unknown,0,75,Terminated,1997-12-01,,Permanent - Salary,Engineering & Technical,0
11673,Kenneth Dunlap,1992-12-01,1-00,Unknown,0,50,Terminated,2000-11-01,,Permanent - Salary,Administration Finance & HR,0
11674,Charles Smith,1992-08-01,1-10,Unknown,0,60,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11675,Christopher Ellis,2003-05-01,1-40,Unknown,0,30,Terminated,2003-05-01,,Permanent - Salary,Administration Finance & HR,0
11676,Dustin Edwards,2001-02-01,1-10,Unknown,0,45,Terminated,2002-12-01,,Permanent - Salary,Administration Finance & HR,0
11677,Phillip Benson,1991-03-01,1-10,Unknown,0,140,Terminated,2001-03-01,,Permanent - Salary,Engineering & Technical,0
11678,Daniel Clark,1988-05-01,1-70,Unknown,0,100,Terminated,1997-12-01,,Permanent - Salary,Engineering & Technical,0
11679,Brianna Dickerson,2006-10-01,1-40,Carol Jackson,0,270,Terminated,2008-08-01,,Permanent - Salary,Engineering & Technical,0
11680,Victoria Hancock,2000-05-01,1-10,Unknown,0,70,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11681,Raymond Brock,1994-02-01,1-40,Unknown,0,100,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11682,Kerri Hawkins,1995-12-01,1-40,Unknown,0,25,Terminated,1996-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
11683,Nicole Walters,1995-11-01,1-60,Unknown,0,215,Terminated,2001-08-01,,Permanent - Salary,Planning,0
11684,Justin Vasquez,1993-05-01,1-70,Unknown,0,140,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11685,Steven Thomas,1994-07-01,1-60,Unknown,0,80,Terminated,1997-03-01,,Permanent - Salary,Engineering & Technical,0
11686,Sandra Moore,1993-08-01,1-10,Unknown,0,180,Terminated,2000-11-01,,Permanent - Salary,Landscape Architecture,0
11687,Julie Brown,2000-05-01,1-60,Unknown,0,70,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11688,Sean Cordova,2004-02-01,1-40,Carol Jackson,0,85,Terminated,2006-11-01,,Permanent - Salary,Administration Finance & HR,0
11689,Katherine Graves,2000-11-01,1-60,Unknown,0,90,Terminated,2001-01-01,,Permanent - Salary,Administration Finance & HR,0
11690,Kara Fowler,2008-09-01,1-60,Unknown,0,115,Terminated,2008-09-01,,Permanent - Salary,Planning,0
11691,April Estrada,2003-10-01,1-70,Christian Chan,0,200,Terminated,2006-04-01,,Permanent - Salary,Engineering & Technical,0
11692,Brandon Davis PhD,1996-04-01,1-40,Unknown,0,70,Terminated,1996-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
11693,Joshua Durham,1994-01-01,1-70,Unknown,0,125,Terminated,2000-11-01,,Permanent - Salary,Planning,0
11694,Aaron Ryan,1994-01-01,1-70,Unknown,0,140,Terminated,2000-11-01,,Permanent - Salary,Planning,0
11695,James Arellano,1996-06-01,1-70,Unknown,0,75,Terminated,1997-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
11696,William Kent,2005-04-01,1-80,Douglas Montgomery,0,110,Terminated,2005-04-01,,Permanent - Salary,Engineering & Technical,0
11697,Karen Perez,1999-10-01,1-10,Unknown,0,35,Terminated,2000-11-01,,Permanent - Salary,Administration Finance & HR,0
11698,Melvin Pierce,2011-03-01,1-40,Frederick Brewer,0,240,Terminated,2011-03-01,,Permanent - Salary,Administration Finance & HR,0
11699,Jeremy Stevens,2004-04-01,1-40,Carol Jackson,0,75,Terminated,2004-04-01,,Permanent - Salary,Field Surveying & Geomatics,0
11700,Christine Bryant,2007-05-01,1-20,Eugene Marshall,0,125,Terminated,2009-08-01,,Permanent - Salary,Engineering & Technical,0
11701,Erin Howard MD,1999-06-01,1-40,Unknown,0,115,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11702,Melissa Williams,2000-01-01,1-10,Unknown,0,55,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11703,Brenda Trevino,1999-07-01,1-10,Unknown,0,85,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11704,Dr. Thomas Smith,2008-01-01,1-40,Unknown,0,105,Terminated,2008-01-01,,Permanent - Salary,Engineering & Technical,0
11705,Derek Harper,1994-01-01,1-70,Unknown,0,120,Terminated,1996-12-01,,Permanent - Salary,Engineering & Technical,0
11706,Jonathan Sawyer,1999-07-01,1-70,Christian Chan,0,145,Terminated,2004-04-01,,Permanent - Salary,Engineering & Technical,0
11707,Andrew Johnson,1998-04-01,1-40,Unknown,0,95,Terminated,2000-11-01,,Permanent - Salary,Engineering & Technical,0
11708,Carol Chambers,2012-07-01,1-40,Ashley Liu,0,150,Terminated,2012-11-01,,Permanent - Salary,Field Surveying & Geomatics,0
11709,Rachel Vasquez,2008-08-01,1-40,Unknown,0,125,Terminated,2009-08-01,,Permanent - Salary,Engineering & Technical,0
11710,Dennis Farmer,1996-05-01,1-10,Unknown,0,135,Terminated,2004-11-01,,Permanent - Salary,Engineering & Technical,0
11711,Laurie Anderson,2008-10-01,1-40,Unknown,0,165,Terminated,2009-11-01,,Permanent - Salary,Planning,0
11712,Ana Griffith,1992-08-01,1-60,Unknown,0,70,Terminated,1996-12-01,,Permanent - Salary,Administration Finance & HR,0
11713,Kelly Bryant,1996-01-01,1-40,Unknown,0,100,Terminated,2000-11-01,,Permanent - Salary,Planning,0
11714,Karen Frazier,1997-11-01,1-70,Unknown,0,65,Terminated,1997-12-01,,Permanent - Salary,Administration Finance & HR,0
11715,Nicholas Allen,1998-09-01,1-70,Unknown,0,75,Terminated,2000-11-01,,Permanent - Salary,Administration Finance & HR,0
11716,Jimmy Singh MD,2004-01-01,1-60,Unknown,0,125,Terminated,2008-01-01,,Permanent - Salary,Administration Finance & HR,0
11717,Anita Carroll,2000-03-01,1-40,Carol Jackson,0,125,Terminated,2004-11-01,,Permanent - Salary,Engineering & Technical,0
11718,Sara Ruiz,2004-05-01,1-70,Christian Chan,0,85,Terminated,2004-05-01,,Permanent - Salary,Engineering & Technical,0
11719,Daniel Montgomery,1999-10-01,1-40,Unknown,0,45,Terminated,2000-11-01,,Permanent - Salary,Field Surveying & Geomatics,0
11720,Michael Garcia,2004-01-01,1-60,Unknown,0,135,Terminated,2006-08-01,,Permanent - Salary,Engineering & Technical,0
11721,Jean Haley,2003-07-01,1-80,Unknown,0,40,Terminated,2003-09-01,,Permanent - Salary,Administration Finance & HR,0
11722,Sherry Brown,1994-07-01,1-10,Kelli Stewart,0,80,Terminated,2007-09-01,,Permanent - Salary,Administration Finance & HR,0
11723,Emily Flynn,2001-01-01,1-40,Unknown,0,85,Terminated,2002-12-01,,Permanent - Salary,Administration Finance & HR,0
11724,Jennifer Cooper,1997-06-01,1-40,Unknown,0,100,Terminated,1998-01-01,,Permanent - Salary,Engineering & Technical,0
11725,Stephen Williams,1996-08-01,1-10,Unknown,0,95,Terminated,1997-12-01,,Permanent - Salary,Engineering & Technical,0
11726,Brianna Robles,1998-06-01,1-60,Unknown,0,185,Terminated,2006-11-01,,Permanent - Salary,Project Management & Consulting,0
11727,David Little,,1-60,Unknown,0,-20,Terminated,2002-12-01,,Permanent - Salary,Engineering & Technical,0
11728,Teresa Mckee,2002-09-01,1-60,Unknown,0,160,Terminated,2004-11-01,,Permanent - Salary,Engineering & Technical,0
11729,David Silva,1991-11-01,1-60,Unknown,0,270,Terminated,2003-12-01,,Permanent - Salary,Engineering & Technical,0
11730,Mr. Scott Hoffman,2005-04-01,1-40,Unknown,0,150,Terminated,2010-01-01,,Permanent - Salary,Administration Finance & HR,0
11731,Jennifer Owen,2001-09-01,1-60,Unknown,0,50,Terminated,2002-12-01,,Permanent - Salary,Administration Finance & HR,0
11732,Lance Patterson,2011-05-01,1-70,Unknown,0,75,Terminated,2011-06-01,,Permanent - Salary,Administration Finance & HR,0
11733,Matthew Stone,2003-12-01,1-40,Carol Jackson,0,160,Terminated,2004-04-01,,Permanent - Salary,Engineering & Technical,0
11734,Faith Wright,1996-07-01,1-40,Unknown,0,35,Terminated,1996-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
11735,Samantha Jordan,2010-07-01,1-60,Denise Thompson,95,165,Terminated,2011-11-01,,Subcontractors,Project Management & Consulting,0
11736,Vanessa Brown,2001-06-01,1-40,Unknown,0,100,Terminated,2002-12-01,,Permanent - Salary,Landscape Architecture,0
11737,Morgan Buchanan,1999-06-01,1-10,Unknown,0,100,Terminated,2002-12-01,,Permanent - Salary,Engineering & Technical,0
11738,Roberta Young,1995-08-01,1-10,Unknown,0,40,Terminated,1996-12-01,,Permanent - Salary,Administration Finance & HR,0
11739,Michael Ware,2004-11-01,1-40,Carol Jackson,0,165,Terminated,2006-05-01,,Permanent - Salary,Engineering & Technical,0
11740,Christopher Gomez,1996-07-01,1-70,Unknown,0,110,Terminated,1996-12-01,,Permanent - Salary,Project Management & Consulting,0
11741,Nathan Haas,2007-05-01,1-40,Unknown,0,140,Terminated,2007-05-01,,Permanent - Salary,Engineering & Technical,0
11742,Emily Butler,2003-05-01,1-70,Unknown,0,40,Terminated,2004-01-01,,Permanent - Salary,Communications IT & Design,0
11743,David Monroe,1991-02-01,1-00,Unknown,0,185,Terminated,1995-06-01,,Permanent - Salary,Engineering & Technical,0
11744,David Walker,1997-06-01,1-40,Unknown,0,65,Terminated,1997-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
11745,Bryan Case,2002-09-01,1-40,Unknown,0,130,Terminated,2003-04-01,,Permanent - Salary,Engineering & Technical,0
11746,Maria Hayes,1997-07-01,1-40,Unknown,0,110,Terminated,1998-09-01,,Permanent - Salary,Engineering & Technical,0
11747,Barry Watkins,1999-05-01,1-70,Unknown,0,35,Terminated,2000-11-01,,Permanent - Salary,Administration Finance & HR,0
11748,Tammy Hall,2003-05-01,1-00,Unknown,0,40,Terminated,2003-09-01,,Permanent - Salary,Administration Finance & HR,0
11749,Laura Ellis,2002-04-01,1-60,Unknown,0,50,Terminated,2002-12-01,,Permanent - Salary,Administration Finance & HR,0
11750,Carrie Underwood,2004-03-01,1-70,Christian Chan,0,110,Terminated,2005-05-01,,Permanent - Salary,Engineering & Technical,0
11751,Sarah Rasmussen,2001-03-01,1-40,Unknown,0,70,Terminated,2001-11-01,,Permanent - Salary,Field Surveying & Geomatics,0
11752,Grace Patterson,1999-07-01,1-00,Unknown,0,70,Terminated,2000-11-01,,Permanent - Salary,Administration Finance & HR,0
11753,Kimberly Walker DDS,1996-11-01,1-70,Unknown,0,85,Terminated,1998-09-01,,Permanent - Salary,Engineering & Technical,0
11754,Gerald Gentry,2003-04-01,1-10,Unknown,0,45,Terminated,2003-09-01,,Permanent - Salary,Engineering & Technical,0
11755,Daniel Hernandez,1996-08-01,1-60,Unknown,0,105,Terminated,1997-03-01,,Permanent - Salary,Engineering & Technical,0
11756,Larry Buchanan,1991-05-01,1-70,Christian Chan,0,100,Terminated,2005-03-01,,Permanent - Salary,Engineering & Technical,0
11757,Brenda Huerta,,1-00,Unknown,0,-30,Terminated,2002-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
11758,Matthew Cooper,1994-05-01,1-10,Unknown,0,15,Terminated,1996-12-01,,Permanent - Salary,Engineering & Technical,0
11759,Christopher Gray,2001-01-01,1-10,Unknown,0,120,Terminated,2007-03-01,,Permanent - Salary,Engineering & Technical,0
11760,Devon Sanford,2001-06-01,1-80,Unknown,0,100,Terminated,2002-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
11761,Mark Day,2012-10-01,1-20,Eugene Marshall,0,80,Terminated,2013-03-01,,Permanent - Salary,Administration Finance & HR,0
11762,Karen Wilson,2005-05-01,1-60,Unknown,0,45,Terminated,2005-11-01,,Permanent - Salary,Planning,0
11763,Dominique Roberts,1997-07-01,1-10,Unknown,0,20,Terminated,1997-12-01,,Permanent - Salary,Administration Finance & HR,0
11764,Joseph Christensen,2002-01-01,1-80,Unknown,0,45,Terminated,2002-12-01,,Permanent - Salary,Administration Finance & HR,0
11765,Kathy Rogers,2009-05-01,1-10,Unknown,0,145,Terminated,2009-05-01,,Permanent - Salary,Engineering & Technical,0
11766,Robert Melendez,2006-06-01,1-40,Unknown,0,150,Terminated,2007-06-01,,Permanent - Salary,Engineering & Technical,0
